IC-1,IC-2,IC-3,IC-4,IC-5,IC-6,IC-7,IC-8,class
-0.7988892310131332,-0.15441831789225763,-0.1435219057367055,1.0546970300097696,0.44147874635192375,-1.580661702203304,1.133754330526925,-0.4385846594229571,0
0.43600329826538314,-0.9008348962399443,-0.11968113565455658,0.6665625661058607,0.14045692035931714,-1.663108666440539,0.6776796991858632,0.47319607045465656,0
0.45043238424444887,-0.7149596638653019,-0.11437406581929624,0.3806229493691031,-0.18161386090075707,-1.7487824812129948,0.6941485009406948,0.7984480156726655,0
-0.7677771875550916,-0.1263511408721562,-0.32235349365111254,0.21213944449041117,0.42600779742619854,-1.6741535482558514,1.3920823811597545,0.4616929509656823,0
-0.8914010173998922,-0.7042122613280537,-0.32520635564573336,0.1106545906884075,0.48664137613536856,-1.8063841810233636,0.9639802817272639,0.48183831550298384,0
0.429610239012975,-1.0591053888700823,-0.24627175443280586,0.06287866779197694,0.2685628445139306,-1.789691264257989,0.08959667803735862,0.8673432348293412,0
0.8077917907714652,-0.6533743075729547,-0.2646911726070486,-0.10715352216576018,0.19929123830223444,-1.736243379470476,-1.2116272331510725,0.8373370698723803,0
0.4820202802331441,0.04365212497511691,-0.3558648363105972,-0.068171811893076,0.26514889300019645,-1.7127393229070862,-2.4312797973725164,0.49795123973630956,0
-0.5169055356564503,1.7247115041369283,-0.9926962834289021,-0.3888446514846544,0.2303286705099569,-1.6020417928082096,-2.0371423674003655,0.4380819751698822,0
-0.36619014925800986,2.8502777880263874,-1.2887455406263781,-0.6609430312834386,-0.3242060492656087,-1.5487382215780503,-1.5645944453654723,0.7953847749534961,0
-0.480190627170946,3.8117552458729125,-1.3636848128989223,-0.9899248205975097,-0.5412131509132606,-1.4718380767105406,-0.5029360036864888,1.104960306013486,0
-0.5896589540218935,3.877083141404506,-1.3915807059244543,-0.947596570260126,-0.6386139944376468,-1.531370128562455,-0.5740667394377394,1.1182561984648598,0
-0.5872172471074258,3.8961507039347536,-1.3855212053923391,-0.9261065312836776,-0.6376439383106692,-1.5590282458194655,-0.5542520948916448,1.2896522616264925,0
-0.5087909221086127,3.644109476505841,-0.9462956475158786,-1.23826774608689,-0.42805891223087883,-1.2291964407427427,-0.3256487457198911,1.177840054066015,0
0.9894203949853005,0.4361789891792392,-0.04826652212676978,-0.19583717258475705,-0.47885050549557173,-0.8031022685973964,0.6590621243575303,1.1325462620355737,0
1.2364317187614855,0.10922573001995166,-0.23512405026316413,-0.13116787452158024,-0.41110762261257855,-0.12918527651784228,0.685646744429591,0.5999522937267857,0
1.3290740900583864,0.2648246738357126,-0.0540935002051942,-0.6703865978908242,-0.35758882023501903,-0.5596484448374449,0.8574294687180334,0.99650725835227,0
0.10786321445337893,0.17695846859437644,-0.18404576594440508,-0.5392442689572992,-0.19003574293200984,-0.5887879562458366,0.8929230545208976,0.12070331430586127,0
0.19274740319129255,-0.09394433909594159,2.711230805517833,-0.5252778390109526,-0.17715563129850723,0.24199163561879153,1.3227635582119173,-0.3727061245767382,0
1.717062319196114,0.3022790370521177,-0.5370315714801107,0.14899232665426204,0.2886282130940657,0.9956467014520077,0.0028589013753316204,0.14476916064916548,15
-0.5188112851246975,0.1356197646517632,-1.3641192467777963,-0.10014665992569977,1.196429547800412,1.3305229742659193,0.21913216464448654,0.15405481584015845,15
-0.6746020523453997,0.0919983781487505,-0.8641907429084489,-0.4477359642731509,0.6420520007467796,1.2709719810467641,-0.05903831331835377,0.08942268351049293,15
-0.5146641331224506,0.28071021318906053,-0.7363833289722905,-0.4126792646356955,0.705513500299688,1.3301902402397687,0.10217678031538642,0.3214392987751817,15
-0.8501929643407354,0.3640507300505119,-0.8561081963950865,-0.4161582504021935,0.340217879932733,1.2796796743714518,-0.08547954406552559,0.5581343437912922,15
-1.2903759791762544,-0.36855233344584937,-0.6374405946036696,-0.09865261748848007,1.1837982069694035,1.1637201741384768,-0.09153752623315008,0.6548372362348739,15
-0.47846451131735473,-0.9082843886029627,-0.670824999331594,-0.09505043734892017,1.3608385596261379,0.9776506408352255,-0.2621987301760255,0.6914958860516617,15
0.07338810308365155,0.47844816808025165,-1.6612808711199705,0.4290422155218633,1.3621113644193938,1.2917648501825287,0.15996864206797712,-0.27755517390226603,15
-1.1347643173375013,-0.18671313194557362,-0.17776858292170578,-0.47880774632772166,0.023631094245195248,1.07549287331073,0.23552338427349262,0.43540474833000625,15
-1.0329624762335758,-0.09821002960044486,-0.1590318849728958,-0.20610628462984415,-2.285239856335248,0.5855476472592341,-0.5125999933671682,-0.15162495914625604,15
-1.1015791842273928,-0.228986670122151,-0.07712938709381748,-0.2773724770111013,-1.399320570008907,0.8041292118106641,-0.06542470454917954,0.1642117876771499,15
-1.1681476850780672,-0.15266109155826196,-0.27199548517411987,-0.014434352142557907,-2.5098828133047313,0.4742408872754486,-0.34566024118353417,0.0688576873694625,15
0.7126584576903975,-0.25814353598456913,-0.20299621738723064,-0.2415414345095512,-3.2672500052534392,0.5792592458245953,-0.8520462429223226,0.18637905946554525,15
0.9141579843682712,-0.19479043359019912,-0.09865840442465719,0.01594290160286048,-3.106192658146477,0.6101281249981638,-0.6380123812087279,0.0033079701538793536,15
0.5355897628588144,-0.18829806788443268,-0.10087639497822262,0.22463202670924343,-3.1563753902669793,0.5091691814194014,-0.7746353990177424,-0.05440529297822261,15
-0.7139877442302662,0.20987561413758699,0.2266646651556611,0.33317044764337866,-2.009779017251897,0.6659473612118448,0.05083308088209411,0.29870731564351843,15
-1.3762154652437448,0.06965845874518158,0.09262460461589596,0.47688513720453507,-1.9469280407616942,0.530640145046904,-0.057048509762055395,0.32700549903244336,15
-0.7127146826644679,0.04696940508827006,0.09977668901774112,0.27576846637343194,-2.2152309566083295,0.5561428415558686,-0.20777375660632136,-0.005235664146610912,15
0.9299753857214322,0.08651416697308502,0.19426528006566343,0.48118799727009504,-2.4154930612330765,0.7289607419498669,-0.44717216925048436,0.14677745386203678,15
-0.6860266533105632,0.015327357936105514,0.026024685669442653,0.13796853650577906,-2.21578033409208,0.5707183920946323,-0.19905564327917571,-0.03644773845803239,15
0.6987847272594706,-0.03239144816853849,0.13404261289428895,0.17994535751317517,-2.8448291138758552,0.6300631346040743,-0.5790686362495931,0.01331254753126334,15
0.6598597473360671,-0.23887627668162267,-0.2569598127261792,0.204148071341027,-2.8335893300021993,0.5867858050947466,-0.7636443864768866,-0.27242010632446956,15
1.3769037072977166,-0.548842138747374,-0.057654177126290666,-0.3701197119667765,-2.427700533638402,0.7490715107552584,0.1080789871360082,-0.06869310545113241,15
0.9849348456875012,-0.04044433622424487,0.18598132192138808,-0.03887729957697941,-2.8855875140768745,0.633831589564941,-0.6831637266493099,-0.2472870263367885,15
0.46329463516401637,-0.2832226402441544,-0.1637235585731653,-0.2971735610829686,-0.741732184451683,0.9038061352698399,-0.14223888353082773,0.016846303049618573,0
1.4811795024722694,0.3595030486389885,0.4499332647710748,-0.017295604530673254,-0.7758415566667838,0.12024314854415397,0.39593908375729464,-0.12486128244878789,0
-0.5365325148138372,-0.1422127359912094,0.3041070020076919,0.3081524523558186,0.27947663646685705,-1.2563708943455256,1.41211449056862,-0.3269673551469093,11
-0.1516082786847757,0.7691335824905228,0.1908190044199538,1.04669796765022,-0.16439780249372338,-1.0217761123182734,-0.2096031707278918,-1.7288373426495414,11
-0.19298983750326373,0.7842767049685484,0.18001846693953708,1.122660380694444,-0.050348580453727004,-1.0114932239096432,-0.07634463009977352,-1.7569050912186186,11
-0.8343095789113244,-0.8285035888249573,0.11720651267426213,0.5822019577170218,0.7619793300715445,-1.5482185430628927,0.9366336580221881,-0.2398824855817483,11
-0.7185866096049316,-1.0249137965566841,0.20520967791489161,0.3925060456327845,0.7672696475078106,-1.621367793762068,0.4675785139540126,0.04045974207592637,11
-0.8294010245487708,-0.1404543220628478,0.07944892621486517,0.7846697147266686,0.527312877126985,-1.4618304629282945,1.2475777092822224,-0.39930310145703934,11
-0.5966084948591465,0.33852433615675265,0.10684225283020712,1.0879123412605987,0.17106694803655187,-1.3303445303225763,1.6429766097278196,-0.7118541977915485,11
-0.3538356142735759,0.6721729510520915,0.20636007651315888,1.2539410159733637,0.12903071101071253,-1.0633674529800126,0.032819844788172736,-1.6655383586830634,11
-0.4612793433500132,0.5016636308565778,0.17969105763832724,1.0270202507221744,0.031273563465822815,-1.0113902253457392,-0.22973305894565757,-2.011282484077708,11
-0.4748587783471243,0.6428017501351246,-0.03580099116508303,1.1249920896371195,0.14968164880779916,-1.0218771115073393,-0.27427509074209644,-1.8916465498157478,11
-0.712366479292516,-0.3728599636685982,0.0849468981682336,0.8746002004627516,0.5754588931968011,-1.3834047847585713,1.3865697719759416,-0.48269871674105286,11
-0.8638716150441865,-0.20347832755068038,0.15882424385696997,0.7540123239530453,0.5497751757058243,-1.476802470436986,1.374124475433623,-0.342901428141828,11
-0.609505712073342,0.38926872477886365,0.04939166791770569,0.8903098274388604,0.2925237990773394,-1.320642072808139,1.693348022708622,-0.5412687559262969,11
-0.22248745087004973,0.669594339536867,0.07074650670757533,0.9672859615054095,0.25927490179731155,-0.9868004624484671,-0.04208018969489117,-1.5870191957154347,11
-0.664048992264285,0.254464297476087,-0.3472555943073361,0.5343246695670079,-0.026752067920116234,-0.928126918298623,-0.7113530662804338,-2.5609658602545027,11
-0.19110996406520506,-0.08966051944012418,-0.20615304656643643,0.30996442270956015,-0.14838233577732035,-0.682180826158318,-0.680039840842048,-2.9918739732585453,11
-0.48426101523164083,-0.9948341104469441,1.5784028027853243,-0.45792616364264666,-1.3126789478409568,-0.8119458619719235,-0.06819657374299537,-3.184745013125313,11
0.7407203783428464,-0.9105961605166528,0.4642293061461806,0.3459542645128329,0.16715964867447,0.02319072844221811,0.11676221048207704,-3.777829351967083,11
0.7714412690353369,-0.5848026326466451,0.9089314477682856,0.46307613463458186,-0.8079090205004789,-0.24999254264111465,-0.029729096664090814,-3.720114921804449,11
0.34667993441460676,-0.8801679822407273,1.461401050517145,-0.042909400189845376,-0.6896276445880062,-0.30236819101419843,0.1666860982143081,-3.578935153452844,11
-0.1462334856051287,-1.088250478505128,1.40440170900717,-0.4757435703763579,-0.9865307443731334,-0.41085446171234313,0.1474839326691889,-3.3141104853996555,11
-0.9834313170376514,-0.048655817981978745,0.8248213351203046,-0.6566291366952118,0.030844233596914298,-0.22362349425082473,-0.8003997008507793,-2.988480662104133,0
-0.3311440927888717,0.16663132333125144,0.07696274367280038,-2.6273952278371486,0.4221522712674802,-0.31971159865563975,0.8505038854743919,-0.007869228928046767,0
-0.4225076994130272,0.449732728598655,-0.56729657183374,-1.0580556362517983,-0.04728028359735591,-1.0236597797798774,0.5378547546362327,-0.5510691270770369,0
-0.4954853165759049,0.3017657195323645,-0.22617824383998386,-0.7986762744072874,0.3618899067892019,-1.2449773875364512,1.881515303717539,0.6623171817370532,0
-0.5414954080039088,0.34256437808793583,-0.24004963675517582,-0.2989170838298931,0.21042725237180376,-1.2033305450672918,1.7706011428892543,0.2390727972145089,0
-0.44666462004527274,0.5576532140412044,-0.2723242183990553,0.2907245200410431,0.2458456882146832,-0.857282377516218,-0.32738816119925107,-1.6759746604900003,0
-0.6633161891022603,0.1340970010242376,-0.39156399078898896,0.06982673049956353,0.24371702207919702,-0.7670298814501677,-0.6391191701899204,-2.356863508861781,0
-0.6902979885034656,0.157741010494987,-0.3529608568483842,0.10363230252605549,0.13967574901259203,-0.7885598875312475,-0.6119720949086498,-2.432393470626371,0
-0.9451452912994972,0.35717459841983396,-0.3330272395682905,0.19348442687282805,0.3440796361043914,-0.8264236228135231,-0.7486367779610624,-2.388360254784165,0
-0.7440606657072744,0.4823710426128679,-0.11658479126815255,0.22601572462602584,0.5021620230295758,-0.9745762290587244,0.7965383827327882,-0.9930576916995236,0
-0.46205049761437195,0.5335262500614225,-0.08040287202823444,-0.27783120798749145,0.13307795513847787,-1.2684550388963016,1.797449985109108,0.4012808081573547,0
1.0886154662834622,-0.5304673165641669,0.24471947992691082,-0.8885292451878888,0.18120101153949836,-1.4452875724523049,-1.0450003472483622,1.1411506989891513,0
0.9212929383703894,0.1091308926145524,0.2498254578341421,-0.7369217804791514,0.1862056062066258,-1.280966245761406,-2.392120663617117,0.48531215845676773,0
0.8104284607705401,-0.9391362639462758,-0.08199986091186164,-0.34456849846244786,0.10256820314343708,-1.4156460027394675,-0.5579182616570393,1.0484216079514141,0
-0.5742671661650279,0.7276349623216043,-0.07401466231885946,-0.3322504728423245,-0.007960570004510266,-1.1895132806586888,0.8206179112555742,-0.36740960835649655,0
-1.097184421890146,0.28307340979839624,-0.38606393849036313,0.041634098990228324,0.46968733834438803,-0.981031373128803,-0.7501259677300047,-2.3525206984286555,0
-0.5808409335193796,-0.0009152137125128471,0.017910681362316945,-0.28617858702693716,-0.25699554931117063,-0.8988140317770303,-0.5090142152249185,-2.582826039563163,0
-0.19857535114748565,-0.0744784840532308,0.06133685115806875,-0.29753711792476917,-0.3724993202954873,-0.7980254328303165,-0.4472419737900153,-2.653274068481564,0
-0.3454689336872146,0.01212414360236375,0.008730997699952427,0.024891323954495524,-0.08518724408086313,-0.7853640415886851,-0.5513722174024818,-2.8241925192599684,0
-0.8008290842387449,0.22060012618930377,-0.10800975357919597,0.19515612569746593,0.3286321805892015,-0.8579637688572802,-0.5606676662907983,-2.322430015720252,0
-0.35306861415488977,0.14802630521242718,0.14555252322114057,0.3972038440007134,0.2526713147216786,-0.9195498412519924,1.8840410359666049,-0.33218886919530644,0
-0.4241774539658182,0.11537982853454037,0.16552262746577823,0.24782962246028914,0.21366473980066406,-0.9434219564684708,1.8418740903461102,-0.2397658920489886,0
-0.92850681563336,0.15670543212957508,-0.06337028700108789,0.1440312122200126,0.2979657522323677,-0.8234537845292867,-0.5687950593488826,-2.2839833294080596,0
-0.7118390760620316,-0.26472849195866277,1.4480974886466553,-0.25289844811786233,0.15978395605810783,-0.3643287978671252,-0.4392604122875183,-3.0765295079188757,0
-0.7949685625145426,-0.9818788893217035,2.378774344394092,-0.6101382345018268,-0.5657422140930671,-0.41341143300822075,0.11687066077336226,-3.1781415102738224,0
-0.6063024086999811,-0.7104162563351847,2.441255472616328,-0.43456762965220785,-0.7626597102197515,-0.3464391342042204,-0.01916457186931823,-3.0693383662561704,0
-0.6628369387727625,-0.3628882292622182,2.611684268063104,-0.3854690682399345,0.11018384979836109,-0.1727514106730495,0.1144396222956104,-2.612784020740694,0
-0.4091283870712262,0.24270064343855918,-0.5270735015462548,-0.018742223245546374,0.027380923946047037,-0.7558047261646845,-0.20185077760849118,-1.3600930945934813,3
-0.6440750940578832,0.13447459049650712,-0.3973638531743399,-0.29720918629978416,0.19306505449474337,-1.132777194867911,1.8345086892927787,0.4709350205647854,3
0.6640912250887623,-0.9133967584419153,-0.1981755857890678,-0.44003403293325516,-0.11812503701944341,-1.382018702561303,-0.0620957853619335,1.144447417023506,3
0.932726982313612,-0.19790523683497976,-0.036897352220729054,-0.5761700535633054,-0.3329354203089225,-1.1701082755184997,0.4302058265603755,1.0807309543061703,3
-0.5876375319654858,0.10064760873059792,-0.39212408455198694,0.07743857665509311,0.05574110038563805,-1.0973939348747037,1.7458693301099362,0.047783323521016864,3
-0.30326601581777896,0.3425148860531314,-0.24621219245401993,0.5609043789698408,0.06451069337189497,-0.7610943468000059,-0.15728446957557923,-1.5369886931277672,3
-1.030813097779843,0.23383433677411927,-0.44764140798717345,0.4189801736456472,0.40057998565944264,-0.5553430812305462,-1.0226270464478475,-2.8536904147888724,3
-0.7991140056810775,0.23960367177805658,-0.4932076663198568,0.30125224384739835,0.05181313043425491,-0.773161446046987,-0.646076203158916,-2.217956583354052,3
-0.7770841806526075,0.2739230562677326,-0.35266139714027167,0.28545623211166155,0.17198951139834676,-0.9592106059710188,0.6735461496873362,-1.0168039628840098,3
-0.5893169626341035,0.3331504906720613,-0.278692796450236,0.2756204912838803,0.043647698783711567,-0.9437313008982405,0.8584989555467281,-0.7825196809537776,3
-0.7013899139932902,0.2748262490568915,-0.44581324161741465,0.39279988473037797,0.050455729157344156,-0.8404506338633553,-0.5746442562047489,-1.9351336802515224,3
-0.9922399817374663,-0.0015096660936596874,-0.4940552930249889,0.1555256994416314,0.241225713759767,-0.6999958091648192,-0.8013964012443596,-2.6035223601445274,3
-0.9683073858852381,0.20402328387719915,-0.46077019037677514,0.1298372564122295,0.13181483583756745,-0.8140023460734678,-0.8380125226655026,-2.4668960326944847,3
-0.6807731354626465,0.2522553497412701,-0.2929083132577577,-0.16666590169430537,0.20433474476215518,-0.8362161836743682,-0.43486626299632913,-1.7588325640320546,3
-1.118837383850099,0.04073055065936398,-0.5549959632776436,-0.19361294511108243,0.33437991756422697,-0.8083812846953566,-0.7907272948412709,-2.433308995988114,3
-0.5192821234047421,-0.4724102626714941,0.6037079924053331,-0.5313909856218625,-0.20800105007157615,-0.44749768665741696,-0.27413348062635634,-2.7074408130096077,3
-0.24857532298169063,-1.276590759045836,-0.2774102617655536,-0.40377410359519106,-0.7839358626287322,-0.3853349240263739,-0.20873821109847243,-3.194011849503644,3
0.14940498711329708,-0.32660012703771685,-2.4018122002265967,0.17481818839207927,0.5735347816781718,0.3441635038080744,-0.9460663980837416,-3.0448070262307754,3
-0.6916223083259332,0.08092870027268191,0.21511902986581508,-0.5517055811652263,0.3372443125394935,-0.0790103432789617,0.42344391018539024,-1.4967875619350413,3
-0.4541838895399239,0.38300736149449854,-0.04994186271647841,-0.5909202198341911,-0.008101082318002585,-0.6725991764605078,0.9463485258144436,-0.5658270174950527,0
-0.6446948236814333,0.07107632604828112,-0.15875324093816343,-0.37028719831740575,0.4021686912647687,-0.6610238393105348,0.8968707055335096,-0.7934217017074529,0
-0.9760870792173575,0.20284121671674427,-0.2776326664775585,-0.17911825061864628,0.6551457394068619,-0.3500458156629355,-0.9705591280855252,-2.711834831706226,3
-1.1277585860733257,-0.34922379163529416,1.0130685418656422,-0.7243248700159372,0.1260580634878329,-0.3114367670228083,-0.6897855792390306,-2.8739497099101814,3
-0.9958560732670648,-0.1323773569155557,1.8221211991378705,-0.7935762648806806,0.44210252935051153,-0.006639753194240518,-0.6072212151409974,-2.82094756392285,3
-0.7926538566586061,-0.06026757710576366,2.2987968348621575,-0.7847320840153835,0.09507718710055382,0.0556758217948072,-0.21447862340037127,-2.253612086710475,0
-0.3238974214122988,-0.35256634860882735,0.9875949199724128,-0.034419243684309125,0.28031059054327234,0.13711035037008165,1.4372959332657074,-1.1040836521293542,0
-0.5355296180589314,-0.2119394242428938,2.3979692236502674,-0.24758703445427474,0.16625747028522617,0.2274362386525402,0.27684005588606986,-2.1272317097585676,0
-0.6584131986009193,0.06122425568070305,0.14263805540547314,-0.05124830495021443,0.1066614325547457,-0.37111347548561363,-0.8567230917970167,-2.952612904830732,0
-0.7693085402857273,0.07057876157804674,-0.39563050601192223,0.062425460101709795,0.3207959800261346,-0.44475380578619217,-0.9792306657092649,-2.8454487097707446,0
-0.7331801731283851,0.11683821036317836,2.1078635552467944,0.1770518598890989,0.24534731956117187,-0.06288824394114712,0.8592456378219886,-1.7693726034549007,0
1.9686842473114459,-0.14398356890027675,-0.4120197457826402,0.4524548868355734,-0.41674477386883757,0.5454317947888314,0.8238099092669909,0.07893816105196616,0
-0.43482244887000876,0.16657528753957082,-1.3538394837643095,0.2294235153571026,0.8603838385938238,0.9962135324244455,0.21137499679969238,-0.2140914548772311,0
0.19442320963054535,0.30285295337683005,-1.435435018389715,-0.22188930685824035,1.1297216887459711,1.3126456401149682,0.2811023631787816,0.5179280684635266,0
